threshold,median,avg,min,max,description
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 76
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 77
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 78
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 79
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 80
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 81
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 82
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 83
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 84
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 85
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 86
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 87
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 88
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 89
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 90
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 91
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 92
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 93
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 94
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 95
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 96
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 97
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 98
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 99
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 100
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 101
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 102
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 103
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 104
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 105
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 106
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 107
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 108
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 109
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 110
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 111
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 112
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 113
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 114
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 115
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 116
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 117
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 118
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 119
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 120
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 121
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 122
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 123
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 124
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 125
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 126
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 127
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 128
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 129
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 130
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 131
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 132
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 133
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 134
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 135
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 136
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 137
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 138
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 139
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 140
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 141
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 142
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 143
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 144
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 145
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 146
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 147
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 148
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 149
0.14296482412060302,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Adaboost regressor - estimators: 150
0.33502512562814074,0.5250065008633441,0.5220857073555841,0.4897959183673469,0.5434782608695652,Knn with 3 neighbors
0.2513065326633166,0.5228158097515665,0.5191027726991274,0.4894237782640408,0.5434782608695652,Knn with 4 neighbors
0.4015075376884422,0.5283934179256493,0.5284115681184891,0.49053857350800584,0.5670995670995671,Knn with 5 neighbors
0.33502512562814074,0.5283934179256493,0.5279276675688017,0.4901675163874727,0.5670995670995671,Knn with 6 neighbors
0.4285929648241206,0.5294836718847771,0.529813091819899,0.4909090909090909,0.5729576839886861,Knn with 7 neighbors
0.3768844221105528,0.5294836718847771,0.5293910341236338,0.4909090909090909,0.5729576839886861,Knn with 8 neighbors
0.33502512562814074,0.5294836718847771,0.5293910341236338,0.4909090909090909,0.5729576839886861,Knn with 9 neighbors
0.3005527638190955,0.5294836718847771,0.5271695639597953,0.4909090909090909,0.5619735258724429,Knn with 10 neighbors
0.36457286432160807,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Knn with 11 neighbors
0.33502512562814074,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Knn with 12 neighbors
0.30793969849246233,0.5294836718847771,0.529294782886175,0.4909090909090909,0.5670995670995671,Knn with 13 neighbors
0.2857788944723618,0.5294836718847771,0.5284146813087807,0.4909090909090909,0.5670995670995671,Knn with 14 neighbors
0.2685427135678392,0.5294836718847771,0.5284146813087807,0.4909090909090909,0.5670995670995671,Knn with 15 neighbors
0.2513065326633166,0.5294836718847771,0.5284146813087807,0.4909090909090909,0.5670995670995671,Knn with 16 neighbors
0.23653266331658293,0.5294836718847771,0.5269200222828497,0.49053857350800584,0.5619735258724429,Knn with 17 neighbors
0.278391959798995,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Knn with 18 neighbors
0.2636180904522613,0.5294836718847771,0.5302711357010282,0.4909090909090909,0.5729576839886861,Knn with 19 neighbors
